			*****	 Delay Jitter (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.5		0.0	0.0	0.0	926.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.99	0.0	0.0	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.16	0.0	925.12	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.21	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.11	0.0	0.0	926.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	926.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.18	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	926.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	0.0	0.0	0.0	0.0	0.0	925.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	0.0	0.0	925.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	926.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.33	925.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.24	0.0	925.9	0.0	0.0	0.0	0.0	
2.9		0.0	926.23	0.0	0.0	0.0	0.0	926.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.22	
3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.82	0.0	0.0	
3.0		0.0	0.0	926.01	0.0	0.0	924.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
