			*****	 Media Access Delay (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	469.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.5		0.0	0.0	0.0	269.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	564.96	0.0	0.0	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1122.24	0.0	1017.44	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	513.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.86	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.4	0.0	0.0	539.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	539.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	426.5	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	765.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	313.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	0.0	0.0	0.0	0.0	0.0	426.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	0.0	0.0	313.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	103.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.32	408.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233.92	0.0	529.9	0.0	0.0	0.0	0.0	
2.9		0.0	87.78	0.0	0.0	0.0	0.0	138.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	669.66	
3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	443.92	0.0	0.0	
3.0		0.0	0.0	330.6	0.0	0.0	1148.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
