			*****	 Queuing Delay (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1829.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1471.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.5		0.0	0.0	0.0	1497.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1389.9	0.0	0.0	
2.5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1648.78	0.0	1791.18	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1951.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1675.04	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1843.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.6		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1677.76	0.0	0.0	1128.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	1404.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1288.4	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1822.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1723.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	1616.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1750.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	0.0	0.0	0.0	0.0	0.0	1776.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	0.0	0.0	1685.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.8		0.0	1595.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1254.9	2112.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1397.32	0.0	1531.2	0.0	0.0	0.0	0.0	
2.9		0.0	1557.86	0.0	0.0	0.0	0.0	1790.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2048.98	
3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1708.82	0.0	0.0	
3.0		0.0	0.0	1610.12	0.0	0.0	1976.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
